,feature,mean,scale
340,DoRothEA::HMX1,5.052874087974568,0.06314180628205086
341,DoRothEA::HMX2,5.035586585063381,0.05799876992303565
342,DoRothEA::HMX3,5.142644398505785,0.0636856302255769
343,DoRothEA::HNF1A,0.0,1.0
344,DoRothEA::HNF1B,5.006743988684583,0.4471386899032766
345,DoRothEA::HNF4A,4.197811881188119,0.27790539785305907
346,DoRothEA::HNF4G,5.357055465750657,0.319218318654216
347,DoRothEA::HOMEZ,4.7782016819079365,0.24110175289658967
348,DoRothEA::HOXA1,5.672154644035832,0.555803883498376
349,DoRothEA::HOXA10,1.2765770862800565,0.7210066498846815
350,DoRothEA::HOXA11,5.1449031149111075,0.06816699470076681
351,DoRothEA::HOXA13,4.807987006902582,0.07169681918216914
352,DoRothEA::HOXA2,5.096633911511452,0.08965172986281948
353,DoRothEA::HOXA3,4.811908329829122,0.40162592420056875
354,DoRothEA::HOXA4,4.639897182025895,0.22779533965915363
355,DoRothEA::HOXA5,5.098150289818898,0.07773977307720968
356,DoRothEA::HOXA6,3.606417963224894,2.2450634623836225
357,DoRothEA::HOXA7,4.870500707213578,0.32225187410975736
358,DoRothEA::HOXA9,5.628532531824611,0.29744532558767434
359,DoRothEA::HOXB13,3.779937598801897,0.27731353478324333
360,DoRothEA::HOXB2,4.9357144597976275,0.08162005270308322
361,DoRothEA::HOXB3,4.888227976643818,0.0832997543417677
362,DoRothEA::HOXB4,4.958778254145592,0.08280191725126153
363,DoRothEA::HOXB5,4.905085915946616,0.08458967439540452
364,DoRothEA::HOXB6,4.601838755304102,0.7763490008328362
365,DoRothEA::HOXB7,4.569629362353145,0.1683126103112704
366,DoRothEA::HOXB8,5.166961628493676,0.08169601332397682
367,DoRothEA::HOXB9,4.52995756718529,2.095318415586837
368,DoRothEA::HOXC10,5.235030304272663,0.0904327413518703
369,DoRothEA::HOXC11,6.3741195190947675,0.21126783764445864
370,DoRothEA::HOXC12,5.141436387999702,0.08168793382346189
371,DoRothEA::HOXC13,5.08587070471753,0.06367728458691838
372,DoRothEA::HOXC4,4.382399811409712,0.4227679747467163
373,DoRothEA::HOXC6,3.4191053748231965,0.4459276748691828
374,DoRothEA::HOXC8,5.230657708628006,1.4807717220211922
375,DoRothEA::HOXC9,4.9512191086482655,0.06503441299741693
376,DoRothEA::HOXD10,4.035945308816596,0.8489012773856853
377,DoRothEA::HOXD11,5.201732443011743,0.07206247920088749
378,DoRothEA::HOXD12,5.172053873958824,0.08489981803215035
379,DoRothEA::HOXD13,4.811865562066411,0.05465940098999114
380,DoRothEA::HOXD3,5.163654003227284,0.07533367792839296
381,DoRothEA::HOXD8,4.9821119322414065,0.0835112707030881
382,DoRothEA::HOXD9,4.844221574915624,0.07307869255860384
383,DoRothEA::HSF1,5.491594059405941,0.42322557525040816
384,DoRothEA::HSF2,5.133375581446216,0.08673737447809798
385,DoRothEA::HSF4,5.106078240276681,0.10838786516073419
386,DoRothEA::HSF5,0.0,1.0
387,DoRothEA::IKZF1,5.958722489391797,0.2195634472597535
388,DoRothEA::IKZF2,4.95106636927429,0.09688603472280898
389,DoRothEA::IKZF3,5.9497970841040155,0.2688069523065861
390,DoRothEA::IKZF4,-5.29779076403881,0.13198753614864076
391,DoRothEA::IKZF5,5.430809187041153,0.19116815772149612
392,DoRothEA::INSM1,-4.730968322937124,0.06157585723563403
393,DoRothEA::IRF1,4.357648786856708,0.5211927524787001
394,DoRothEA::IRF2,5.460074478429986,0.17757330364043888
395,DoRothEA::IRF3,5.316997625782986,0.1749879031569177
396,DoRothEA::IRF4,5.671372398464336,0.17999207572092743
397,DoRothEA::IRF5,5.3740719808909665,0.19476695502348562
398,DoRothEA::IRF6,4.332543251903883,0.16222748017593216
399,DoRothEA::IRF7,9.789971711456861,0.5574400969767412
400,DoRothEA::IRF8,5.3770014144271565,0.45260421074458573
401,DoRothEA::IRF9,5.6752103960396045,0.8006880949606558
402,DoRothEA::IRX1,3.2784158415841587,1.415941380841093
403,DoRothEA::IRX2,3.5932885431400283,0.33571717335019985
404,DoRothEA::IRX3,3.4651129103058094,0.20963592488748276
405,DoRothEA::IRX4,3.4032333804809056,0.35610633995253493
406,DoRothEA::IRX5,3.110401933050448,0.46731082046548794
407,DoRothEA::IRX6,5.3286404858973295,0.2872888873651997
408,DoRothEA::ISL1,5.093699828705053,0.04780436717422963
409,DoRothEA::ISL2,4.951581488323759,0.0753399875328783
410,DoRothEA::ISX,5.266137238723872,0.0532530890634913
411,DoRothEA::JDP2,5.192655428655873,0.14780434883807528
412,DoRothEA::JUN,4.722526708597911,0.33988141280993955
413,DoRothEA::JUNB,6.067877594709277,0.3195883073917639
414,DoRothEA::JUND,5.515945308816597,0.5040453062797043
415,DoRothEA::KAT7,5.339292098852742,0.10340520126194204
416,DoRothEA::KDM2A,5.747612860564035,0.10007442429705028
417,DoRothEA::KDM5B,5.365963890506698,0.2781626612661719
418,DoRothEA::KLF1,5.930638785886311,0.17472930837488715
419,DoRothEA::KLF10,-6.1864653465346535,0.3975735558090202
420,DoRothEA::KLF11,5.698220551378446,0.15004952046439007
421,DoRothEA::KLF12,-4.9823351592840375,0.05276810639217684
422,DoRothEA::KLF13,-5.701541201739222,0.14053937693220558
423,DoRothEA::KLF14,5.173839252424944,0.07875652687009424
424,DoRothEA::KLF15,5.031227682929258,0.13615741276841217
425,DoRothEA::KLF16,5.522069327562532,0.07790154262596254
426,DoRothEA::KLF2,-0.115011786892975,0.8424037132209248
427,DoRothEA::KLF3,5.437581329561527,0.3788292674527933
428,DoRothEA::KLF4,0.8448279113625647,0.7006260459677308
429,DoRothEA::KLF5,5.033804231735127,0.2543650020431072
430,DoRothEA::KLF6,5.857794908062235,0.3245058282193551
431,DoRothEA::KLF7,5.599198240302031,0.17288217312506804
432,DoRothEA::KLF8,4.947864286248705,0.08670661438132589
433,DoRothEA::KLF9,5.509735384252711,0.2463558657489409
434,DoRothEA::KMT2A,4.458451202263084,1.9246765159479902
435,DoRothEA::KMT2B,5.619267493135868,0.10748047388284966
436,DoRothEA::L3MBTL1,4.715451049985211,0.2358749281459418
437,DoRothEA::LBX1,5.168507880863274,0.06746469186890344
438,DoRothEA::LBX2,5.026286425201982,0.0758115416572699
439,DoRothEA::LEF1,4.697742978379471,0.48669801085553316
440,DoRothEA::LHX1,0.0,1.0
441,DoRothEA::LHX2,2.771065535124941,0.9553947320801042
442,DoRothEA::LHX3,5.092558017706533,0.07343956963690113
443,DoRothEA::LHX4,4.848559987427314,0.20565555058348886
444,DoRothEA::LHX6,4.917423289810402,0.14157482848660324
445,DoRothEA::LHX8,5.077594045118798,0.10316817295841896
446,DoRothEA::LHX9,5.266137238723872,0.0532530890634913
447,DoRothEA::LIN54,5.2917024686282845,0.07309835230188147
448,DoRothEA::LMX1A,5.379713850505929,0.10934037221125012
449,DoRothEA::LMX1B,5.064361348916847,0.12870227524629949
450,DoRothEA::LYL1,5.930691140542626,0.26620667117887453
451,DoRothEA::MAF,5.339845642949388,0.39654544366058475
452,DoRothEA::MAFA,4.096386138613862,0.2799991894415385
453,DoRothEA::MAFB,4.8985063649222065,0.2657912660177979
454,DoRothEA::MAFF,4.892696659775868,0.3291386545847721
455,DoRothEA::MAFG,4.982214864343577,0.19137493032981615
456,DoRothEA::MAFK,4.906632091780607,0.22801269977404642
457,DoRothEA::MAX,5.179104824768191,0.15161073154515028
458,DoRothEA::MAZ,5.921334595929326,0.192782158923936
459,DoRothEA::MBD1,-5.113128578163939,0.15389777015980113
460,DoRothEA::MBD2,4.930505152556073,0.4720049979208298
461,DoRothEA::MBD3,5.233925661213403,0.14785114440472286
462,DoRothEA::MBD4,5.858328955344514,0.28914901580662855
463,DoRothEA::MECOM,4.946700106082036,0.08961347376850541
464,DoRothEA::MECP2,3.646181046676096,1.290943587022358
465,DoRothEA::MEF2A,5.393278603922168,0.2020106891504562
466,DoRothEA::MEF2B,5.764780148822336,0.2334196270860929
467,DoRothEA::MEF2C,5.2653961967625325,0.1690402610023043
468,DoRothEA::MEF2D,5.27130989181659,0.054052397142412084
469,DoRothEA::MEIS1,4.324018544711614,0.25677277065693505
470,DoRothEA::MEIS2,4.788851485148514,0.21475547558587846
471,DoRothEA::MEIS3,5.087599296609198,0.12821500265010793
472,DoRothEA::MEOX1,5.2087199434229134,0.08082297155906928
473,DoRothEA::MEOX2,4.977273169939945,0.09388438618275106
474,DoRothEA::MESP1,5.166453276503446,0.2000388546923963
475,DoRothEA::MGA,5.230199034941088,0.11934082758835225
476,DoRothEA::MITF,6.040269751464944,0.2476753889534355
477,DoRothEA::MIXL1,5.003017268113366,0.06671170832136848
478,DoRothEA::MKX,4.638322101117675,0.2534649850185143
479,DoRothEA::MLX,5.565824606309904,0.14347531214961529
480,DoRothEA::MLXIP,5.273603411944693,0.047289972553126974
481,DoRothEA::MLXIPL,-4.9322297029702975,0.0962806037698561
482,DoRothEA::MNT,-5.756831683168317,0.21458392388384462
483,DoRothEA::MNX1,5.117377009129485,0.07502792016977795
484,DoRothEA::MSC,-3.008642149929279,1.1206226698875124
485,DoRothEA::MSX1,-5.305195316386159,0.12975208855978446
486,DoRothEA::MSX2,5.024895552412385,0.08855473281153872
487,DoRothEA::MTF1,5.475969819219377,0.07817181612502651
488,DoRothEA::MXD1,-5.6425646805752,0.34355495501684935
489,DoRothEA::MXD3,-5.107249277739324,0.1610023917137166
490,DoRothEA::MXD4,5.2070808727897795,0.09881097494426452
491,DoRothEA::MXI1,-5.7736080372743155,0.12408798716085576
492,DoRothEA::MYB,6.774667609618105,0.4454009221526144
493,DoRothEA::MYBL1,5.075567084658776,0.06346350112343714
494,DoRothEA::MYBL2,5.3560090821112185,0.40907557559252955
495,DoRothEA::MYC,5.522183187430712,0.15263065944824447
496,DoRothEA::MYCL,4.702019314246695,0.138089779803913
497,DoRothEA::MYCN,5.634560348892032,0.5318052888866012
498,DoRothEA::MYF6,5.069615739243354,0.06060538542694563
499,DoRothEA::MYNN,5.815740367606362,0.06843188764187974
500,DoRothEA::MYOD1,4.416370906321402,0.2534660006377144
501,DoRothEA::MYOG,5.268842880010841,0.06146922127651785
502,DoRothEA::MYRF,4.200701656900383,0.19173947622828413
503,DoRothEA::MYT1,2.8956223479490806,0.47107039352237723
504,DoRothEA::MYT1L,-3.9753503064592177,0.3429818468263026
505,DoRothEA::MZF1,4.831449275052667,0.15162766651155077
506,DoRothEA::NANOG,2.54009900990099,0.41247209159971415
507,DoRothEA::NCOA1,5.456511315417256,0.13170576003722292
508,DoRothEA::NCOA2,5.532300212164074,0.18627749409748695
509,DoRothEA::NCOA3,5.5141321479086685,0.16942790602333627
510,DoRothEA::NEUROD1,6.571304640668148,0.22319363568567963
511,DoRothEA::NEUROD2,5.065637003459383,0.049161152230245996
512,DoRothEA::NEUROD6,0.0,1.0
513,DoRothEA::NEUROG1,5.172402087499391,0.055103249826029585
514,DoRothEA::NEUROG2,5.301103740915963,0.05525932937024576
515,DoRothEA::NFAT5,5.635986289252543,0.06200685296894679
516,DoRothEA::NFATC1,6.243280292314946,0.22925902437019027
517,DoRothEA::NFATC2,6.301400282885432,0.7945182715984188
518,DoRothEA::NFATC3,5.414026232040498,0.06567421819453961
519,DoRothEA::NFATC4,4.8223480425964675,0.10848793624751937
520,DoRothEA::NFE2,5.269055427864215,0.18592761161271787
521,DoRothEA::NFE2L1,4.811589816124469,0.19800081453219256
522,DoRothEA::NFE2L2,5.492055162659123,0.3087100754381438
523,DoRothEA::NFE2L3,5.115490408415841,0.13856799867183411
524,DoRothEA::NFIA,4.8113437057991515,0.5144522855849232
525,DoRothEA::NFIB,4.867618825224841,0.17811196318797443
526,DoRothEA::NFIC,4.841462753418199,0.34357645015001176
527,DoRothEA::NFIL3,1.0776614804337576,1.6651508714274414
528,DoRothEA::NFIX,5.030585841192815,0.10416052714718772
529,DoRothEA::NFKB1,5.529038863069981,0.3564797092653579
530,DoRothEA::NFKB2,-3.7142888574571744,0.5616832098689871
531,DoRothEA::NFX1,5.582807177733429,0.134939008217881
532,DoRothEA::NFXL1,4.928013998388949,0.15541805583245927
533,DoRothEA::NFYA,6.343063020587774,0.3386963823465626
534,DoRothEA::NFYB,5.803207606474933,0.13854021546658413
535,DoRothEA::NFYC,7.186383107698525,0.3533587445003829
536,DoRothEA::NHLH1,5.102355362042228,0.06285458687391031
537,DoRothEA::NHLH2,2.9498868458274403,1.0293645185467117
538,DoRothEA::NKX2-1,5.346890577677622,0.05342255318421438
539,DoRothEA::NKX2-2,4.933861386138614,0.7352700226759461
540,DoRothEA::NKX2-3,4.833847041712257,0.051781892052102096
541,DoRothEA::NKX2-5,5.127669266518489,0.05804182272792965
542,DoRothEA::NKX2-8,4.99639822859837,0.04497604667432082
543,DoRothEA::NKX3-1,-6.152451673738802,0.9146963054018392
544,DoRothEA::NKX3-2,5.012690139934951,0.06311493056164345
545,DoRothEA::NKX6-1,5.050251552714327,0.04989982211640624
546,DoRothEA::NKX6-2,-5.170586650501785,0.0674829292326356
547,DoRothEA::NME2,4.483888610059163,0.1383632841184216
548,DoRothEA::NOBOX,4.9944186012007785,0.07125693112538806
549,DoRothEA::NOTO,5.297935024752475,0.0744500562087898
550,DoRothEA::NPAS1,4.496281327972284,0.15132690339525973
551,DoRothEA::NPAS2,5.0584870407890214,0.08634734816709144
552,DoRothEA::NPAS3,4.112972408115012,0.2447676946700938
553,DoRothEA::NPAS4,5.021612446958982,0.15786539445405523
554,DoRothEA::NR0B1,0.0,1.0
555,DoRothEA::NR1D1,4.787759734194443,0.07209057683973909
556,DoRothEA::NR1D2,5.020123762376238,0.10093340684765734
557,DoRothEA::NR1H2,6.30112729844413,0.39064893702502723
558,DoRothEA::NR1H3,5.027492422711659,0.4609185129199911
559,DoRothEA::NR1H4,4.16730198019802,0.3782154000423256
560,DoRothEA::NR1I2,5.071040193305045,0.12891958106697618
561,DoRothEA::NR1I3,5.017698903818953,0.07311440651329362
562,DoRothEA::NR2C1,-5.028739385635926,0.12884379846840874
563,DoRothEA::NR2C2,5.814604323069669,0.1048766081383686
564,DoRothEA::NR2E1,5.048150236182648,0.0669878355938477
565,DoRothEA::NR2E3,5.0411633119355885,0.0543026767402646
566,DoRothEA::NR2F1,5.1356651736602235,0.20314541755618473
567,DoRothEA::NR2F2,3.4905940594059404,0.5995240338621028
568,DoRothEA::NR2F6,-4.893314679294017,0.21471593523303403
569,DoRothEA::NR3C1,-6.277514144271569,0.5908838043460084
570,DoRothEA::NR3C2,4.7435307333073204,0.06894804558400017
571,DoRothEA::NR4A1,5.258472860678925,0.17398473910988196
572,DoRothEA::NR4A2,5.219840371792281,0.10831999773516794
573,DoRothEA::NR4A3,5.499567635334962,0.5309882686005611
574,DoRothEA::NR5A1,0.0,1.0
575,DoRothEA::NR5A2,4.4956067892503535,0.3102795959418204
576,DoRothEA::NR6A1,4.805664877642363,0.06570762100940294
577,DoRothEA::NRF1,5.609239953407105,0.1011892709384135
578,DoRothEA::NRL,5.013157432477941,0.13426837098572592
579,DoRothEA::OLIG1,5.101666666666667,0.07234479769055077
580,DoRothEA::OLIG2,5.116094564558497,0.04606733812856073
581,DoRothEA::OLIG3,5.178019889290517,0.07236921405800119
582,DoRothEA::ONECUT1,4.44117769671704,0.287781976408688
583,DoRothEA::ONECUT2,4.963710417688999,0.07531313786631344
584,DoRothEA::ONECUT3,5.045818676588156,0.06968866293114583
585,DoRothEA::OSR1,4.578875530410184,0.3695558120845855
586,DoRothEA::OSR2,5.00564148109163,0.2016783374438569
587,DoRothEA::OTX1,5.081100038575286,0.07455134260384327
588,DoRothEA::OTX2,4.7594441301272985,0.33978058179775017
589,DoRothEA::OVOL1,4.821768993736109,0.0664382240572813
590,DoRothEA::OVOL2,-4.089891621815243,0.20036032592776581
591,DoRothEA::PA2G4,-5.405572842998585,1.1534894130521784
592,DoRothEA::PATZ1,-4.81446465728724,0.1404125368372382
593,DoRothEA::PAX1,5.106680720269829,0.07839614053111939
594,DoRothEA::PAX2,4.968426553354678,0.0778349573879413
595,DoRothEA::PAX3,5.137137199434229,0.5232662808698932
596,DoRothEA::PAX4,5.077594045118798,0.10316817295841896
597,DoRothEA::PAX5,5.042540664780764,0.21171253937269388
598,DoRothEA::PAX6,3.3954384724186704,0.8892055411693761
599,DoRothEA::PAX7,5.073858934464875,0.11683423839477891
600,DoRothEA::PAX8,-0.3858203677510609,0.7406008151827608
601,DoRothEA::PAX9,5.087305185792277,0.0637813425942747
602,DoRothEA::PBX1,5.003356063888993,0.06223313741676804
603,DoRothEA::PBX2,5.516874947999002,0.2515261944904802
604,DoRothEA::PBX3,5.2652292550683635,0.222193170832258
605,DoRothEA::PBX4,4.976952102353093,0.16492955690441033
606,DoRothEA::PCGF2,4.066318022779722,0.35618750742174987
607,DoRothEA::PDX1,5.092846393210749,0.22470039042531303
608,DoRothEA::PEG3,4.462724942932765,0.25246676258789064
609,DoRothEA::PGR,5.225794436586516,0.7410441405330063
610,DoRothEA::PHOX2A,5.183101601654799,0.08726099222529321
611,DoRothEA::PHOX2B,5.292049026834273,0.08607231318253049
612,DoRothEA::PIN1,4.275927864214993,0.6780412730227507
613,DoRothEA::PITX1,-6.583085808580858,0.453470324024738
614,DoRothEA::PITX2,4.2880551626591235,0.9036165360366907
615,DoRothEA::PITX3,5.148746419509144,0.06229175822189879
616,DoRothEA::PKNOX1,4.686432107496464,0.23010104611312399
617,DoRothEA::PKNOX2,4.739192925244906,0.09661520978106086
618,DoRothEA::PLAG1,5.123500731516451,0.07993115135584354
619,DoRothEA::PLAGL1,4.850114537168003,0.13162480765089551
620,DoRothEA::PLAGL2,5.345821188275102,0.1434579361803071
621,DoRothEA::POU1F1,3.3250636492220647,1.610849561990825
622,DoRothEA::POU2AF1,6.525685997171146,0.9684409029932298
623,DoRothEA::POU2F1,5.91081522437958,0.40209699874853955
624,DoRothEA::POU2F2,6.612461103253183,0.7977613636447831
625,DoRothEA::POU2F3,4.929930828699308,0.08312343475712233
626,DoRothEA::POU3F1,5.0649016834456555,0.04273700848394355
627,DoRothEA::POU3F2,4.145594059405941,0.8453182493645207
628,DoRothEA::POU3F3,5.159189117231051,0.06522630196056971
629,DoRothEA::POU3F4,5.127484016973126,0.06159338997724889
630,DoRothEA::POU4F1,5.182348496096649,0.07175566158726056
631,DoRothEA::POU4F2,4.663903818953324,0.35839645116671437
632,DoRothEA::POU4F3,5.0601023775846965,0.06071927193268668
633,DoRothEA::POU5F1,3.9005477247232117,0.35575711782125896
634,DoRothEA::POU5F1B,5.127484016973126,0.06159338997724889
635,DoRothEA::POU6F1,5.156950615521219,0.10530325827252186
636,DoRothEA::POU6F2,5.036510944972048,0.0615544701543293
637,DoRothEA::PPARA,1.2568033946251767,0.40617215375894955
638,DoRothEA::PPARD,6.3106223479490815,0.24154335406082084
639,DoRothEA::PPARG,4.183639792550683,0.3488272330267081
640,DoRothEA::PRDM1,4.060835185559372,0.23746253185144697
641,DoRothEA::PRDM10,5.176282544263041,0.11045769705014902
642,DoRothEA::PRDM14,5.354927314159988,0.17557898761914112
643,DoRothEA::PRDM15,5.448364484407625,0.16565224210316193
644,DoRothEA::PRDM16,4.391981460901192,0.20796639281998394
645,DoRothEA::PRDM2,5.727176121520947,0.11622226681957917
646,DoRothEA::PRDM4,5.863387462243269,0.09220890886653688
647,DoRothEA::PRDM5,-4.448570984829575,0.13891513712970993
648,DoRothEA::PRDM6,4.966247519374425,0.08889631492481712
649,DoRothEA::PRDM8,4.645568907201279,0.20818572582163034
650,DoRothEA::PROP1,5.186913719943423,0.10626105996933788
651,DoRothEA::PROX1,5.634384724186705,0.28230979717849153
652,DoRothEA::PROX2,4.701582967319289,0.26746606129984596
653,DoRothEA::PRRX1,4.8800896175106825,0.10691405070528784
654,DoRothEA::PRRX2,5.269474867529397,0.10477171692791463
655,DoRothEA::PTF1A,5.314991356278485,0.057880085941469116
656,DoRothEA::PURA,4.98439207043628,0.1325304190069085
657,DoRothEA::PURB,5.504685943543575,0.11815978276577505
658,DoRothEA::PURG,4.345277133427628,0.1888401539003718
659,DoRothEA::RARA,4.784977899575671,0.5836638957517504
660,DoRothEA::RARB,6.029300166041449,0.239443577501875
661,DoRothEA::RARG,6.034804060237957,0.3309806638064877
662,DoRothEA::RAX,4.965957525379562,0.08648021830951787
663,DoRothEA::RAX2,5.266137238723872,0.0532530890634913
664,DoRothEA::RBAK,5.088008313146585,0.13976033048502853
665,DoRothEA::RBPJ,5.473023338048091,0.24155834463184278
666,DoRothEA::RBPJL,0.0,1.0
667,DoRothEA::REL,5.8474924227116585,1.1039101641502034
668,DoRothEA::RELA,4.501183919731259,0.36177008166008123
669,DoRothEA::RELB,6.92829702970297,0.5744120684332436
670,DoRothEA::REST,0.0,1.0
671,DoRothEA::RFX1,3.6948357692912146,0.23911444941605245
672,DoRothEA::RFX2,3.724979793897757,0.25671541424317734
673,DoRothEA::RFX3,-4.978745011756078,0.11109374985052797
674,DoRothEA::RFX4,5.078399880617157,0.14019085984397686
675,DoRothEA::RFX5,9.245385431400283,1.5358680901264474
676,DoRothEA::RFX7,5.107341981966054,0.09728790366903704
677,DoRothEA::RFX8,4.345594452302373,0.23310978818527364
678,DoRothEA::RHOXF1,5.251202198201471,0.06245885012802786
679,DoRothEA::RLF,5.644969829879449,0.16928708770913534
680,DoRothEA::RORA,5.371588854007352,0.05679998957810137
681,DoRothEA::RORB,5.091947457980026,0.055372947434355974
682,DoRothEA::RORC,4.7850107313503205,0.05824420042562489
683,DoRothEA::RREB1,5.25252843937068,0.06376645253101933
684,DoRothEA::RUNX1,3.7446676096181046,0.5714244651713888
685,DoRothEA::RUNX2,4.721182932578972,0.42135112726185264
686,DoRothEA::RUNX3,-0.5287249949484745,0.4871756800806467
687,DoRothEA::RXRA,4.309997171145685,0.4093767090951374
688,DoRothEA::RXRB,5.151617161716171,1.0474786907803137
689,DoRothEA::RXRG,4.9937365837424075,0.06734548543693569
690,DoRothEA::SALL1,-4.035414684325575,0.49093287561706833
691,DoRothEA::SALL2,4.413472863458853,0.20031939044061645
692,DoRothEA::SALL3,1.4910466760961811,0.9416929858373331
693,DoRothEA::SALL4,5.001733892601083,0.102520647376484
694,DoRothEA::SATB1,-4.801775452270502,0.08781553015369094
695,DoRothEA::SATB2,4.738413654325668,0.2288416183904129
696,DoRothEA::SCRT1,-5.17550078462004,0.07312247817051132
697,DoRothEA::SCRT2,5.19386984496769,0.08484462344990198
698,DoRothEA::SCX,4.9074273796427255,0.12726200874397367
699,DoRothEA::SETBP1,2.0144837340876944,1.9773468453372371
